Genotype,Color_over,Flowering_begin,Flowering_end,Flowering_full,Flowering_intensity,Fruit_number,Fruit_weight_single,Fruit_weight,Harvest_date,Powdery_mildew,Russet_freq_all,Sample_size,Scab,Trunk_diameter,Trunk_increment,Weight_sample
629,1.58892396607046,100.643624409853,96.0511889845227,89.3196446020261,29.3759734946222,48.3523637354279,202.356371618545,10.5527780641395,267.433512924858,2.46551986235951,86.3076690574592,17.9639348613205,1.41483669283993,39.3394964736377,5.55852016937801,3.61345532159185
639,2.13085084531933,101.178972125476,98.9338691293441,91.0627620687207,39.4010006555636,31.0434290972694,219.901617226987,6.74953427512785,246.427249948761,2.66441322702377,58.012056136348,18.6749440929912,1.30609986908974,32.4880511957808,3.83016842787654,3.82106854098261
65,0.637341033874054,104.671240796622,103.143451586334,95.9411295051256,37.8597460236615,57.9705246905691,188.777822987019,10.296155245561,259.812324009507,2.60828260624187,72.0125683389022,18.5166531936958,2.58571530052478,35.9373323144903,4.41177261273905,3.34158814528329
652,3.96692014258545,101.190786415745,100.18183947865,92.0076086844715,42.5619395101427,24.1501844379551,149.017068595608,3.33264645425412,226.290625263707,1.47856396103372,67.1634322504511,14.6288098779937,0.776201924048979,34.7191028621119,4.80592731475799,2.14515479942153
653,0.577957062136639,101.957706517753,98.0908847860621,91.2501178404044,28.7508171844358,12.0973722486352,366.28596481077,4.98659747202206,236.253006180769,1.91089271795804,73.1982031151381,12.9637873762732,1.03294169157921,28.2647843815296,2.99809566499116,4.68067435096698
66,2.39264831973003,110.482648154151,110.507173123673,102.545891662942,25.771687440833,18.715423844211,170.721094374015,3.73472516121635,266.598959066215,2.31577953654518,76.2462210963461,12.6469032899539,1.47616012238503,23.7635500719832,1.904025531632,1.83921906974878
662,2.77191797746312,103.141852271748,101.888704450998,95.8027704599313,30.7450310681448,40.4724495513767,164.386388026379,6.96500567369908,291.813868360927,1.849725149073,57.5414964819047,17.4680033634368,1.19943457831662,36.1891110515392,3.913493571473,2.99281315162844
67,3.26337547706884,119.324371028831,,,21.7483537065971,50.4684878362347,120.918337874108,5.59517422854933,277.010982594292,1.69512221811907,93.1877405932343,18.3705211265194,1.02895090902633,32.8787588498097,4.76797907376199,1.90804751983068
670,2.06202608574098,104.969840782841,99.9614560843258,95.9781419835877,35.9349002996069,48.1992051088807,125.866932175842,5.63266294796171,242.458202932474,2.71023869849272,83.5521289077754,16.4621733862524,1.18373209905222,31.7791327781798,3.98627961933506,1.86791411195983
673,2.51828474439228,109.022094792282,105.349846522591,100.278919636897,20.9512901209867,33.9850308190656,120.530784166377,3.69006733513512,290.855212811254,1.77564573514419,47.2175135105898,17.1686501950542,1.45243514062822,23.3874004328204,2.8690810613176,1.91576836893833
676,2.17625867134056,99.2550662049834,98.038345631905,88.8838093380625,59.4786487189496,22.7962842536074,149.053323195634,3.21099930331986,211.818887663185,2.50592142165043,64.9787992946536,16.1640959928673,1.12068434590831,25.6210594164994,3.26496748419041,2.29925611646946
678,2.75065425294073,102.76594609513,99.7025516052892,92.6340929948262,39.8073464433079,39.8836294159824,181.579514963217,6.71897190150671,253.412683907019,2.76342214254044,66.6526215509385,18.5135571194178,1.33419243382027,31.452210827492,3.13012013313594,3.13710114947547
68,2.4389505311561,102.270931717827,100.295949248237,92.7623929747392,44.4275238057263,31.6102244124191,102.828649273065,3.12471456611578,242.483758475202,2.85904844862259,23.3841582915216,18.1795603547907,0.765049136543486,32.0649272527653,4.07594091249363,1.70161882339318
681,0.503679029124225,112.854578652825,112.541365483624,104.766001194269,12.5138236882515,26.799184137414,136.135646603964,3.66947875714016,278.778399703824,1.98946201411995,100.780385480324,14.6964446532809,1.27571042541638,35.5931764533213,4.51828465990607,2.03539310697454
691,2.27262054552859,104.563226272836,102.678352763928,94.3216679710726,35.9481382405511,58.9748792371715,194.05529092617,10.5793588940732,282.996860134729,3.45470086873898,66.786271954793,18.8828061623044,1.51018247245796,37.8511942778651,4.8631044602219,3.94240092425269
697,3.07395720110774,103.524714137683,103.456206228794,93.5443684077791,34.9867560364057,43.1757383951928,167.884198107301,6.70107018827624,273.89410447642,2.51042324640402,35.4503754567257,15.5542627072189,1.34999796802406,36.9809322244994,4.41430333184599,2.73572064701568
71,4.06176389149417,106.423653319511,103.321832328409,96.226702819957,38.3035774711245,47.6983005359254,151.61139603859,6.93035505446047,257.003966787052,2.35875204751852,51.956170197908,18.7083224996418,1.29896797007906,33.2517481893235,4.01297389850017,2.7438707805501
72,0.587777829084229,111.861925619098,114.664021289215,107.194317573121,27.6429938472805,21.2390135849806,214.716373625274,4.17201859689666,235.337094807322,1.97085332092401,54.915605557491,13.2470251409272,1.24941872054999,33.3699263111492,3.96857369345573,2.60400300477744
722,2.90390307623223,104.106675189319,100.833566785661,92.9344142021515,32.3755803870394,25.5276373735168,155.92812590264,3.6412082670466,241.100471313224,2.42849521431986,63.1131717821861,17.0417059417117,1.37959962229823,30.9445775161809,3.58474900893338,2.47504050726555
737,3.1083924972281,100.421114863285,98.7741124876042,91.9420387474908,32.6927970044205,29.6194120757645,235.515277397833,6.47906207669157,226.265553233373,2.36641468200519,66.2096531310173,16.9477557108618,0.681877273364119,34.4716936471275,4.62862796737728,3.72003037303027
739,3.76863376351266,103.49866945145,101.96695015351,95.3969901570745,47.8264672768681,57.8196366543609,155.562811815619,8.71579034368669,241.910723178069,2.5695627270031,42.2519572958224,18.9061933327815,2.18310453650199,33.9431299217089,3.62730387533353,2.9003653296168
74,0.804103438082503,111.362677539964,107.010785022145,99.0991796677734,40.2150799998049,24.184957065408,277.811632091635,7.00583946319343,270.871502730308,2.48915280446319,50.6569551488383,17.8098445454569,1.01218598549301,32.0697350507058,3.30201893263177,4.80084622650025
740,2.93455617314017,108.238129057392,106.383951915918,98.4344539349049,27.7487401347568,20.2685293965868,187.199425410439,3.88250219784797,263.364905940154,1.61275410289071,25.6251486275763,15.4387252894871,0.851132964972244,31.3931732868869,3.98627742741846,2.7452397592142
743,2.43356825695082,104.436614614161,107.913455994168,98.3177229639494,29.4190703150801,37.9734193758635,143.848092546992,5.15066446389914,243.592550946269,1.89987822157987,83.0465922540069,16.9398844615577,0.794214027470719,31.2940245359392,3.69892654307667,2.38837204146094
748,0.726107886908798,105.763061281898,102.529024253681,94.9069979575522,35.3389294253898,30.0827920429084,219.618143192739,6.61016875689244,292.240708219859,2.19481281147928,68.4803740602051,18.5653357723909,1.04539461654961,38.6280910923914,5.15399576231352,4.07333890223636
75,3.24662485884379,104.346991327855,105.171499631413,96.7196398152692,46.2787244834906,33.790179368984,112.825581368235,3.5788038010392,203.09175701811,2.28908460865066,94.8154767487074,17.5376265696821,1.25344384435544,32.6688614714894,3.88042965187023,1.72694134246366
750,2.27090714639967,103.406586189303,103.066758863048,96.2889172211031,30.8143631444869,37.9336762875196,183.917722551844,6.42081588313671,273.151838106889,3.0367434824595,51.6479161898436,16.5357038194901,0.755751590412225,37.4004381842261,4.78631450851271,2.77159027811302
757,3.07088964816385,114.288322908456,113.024322566242,,20.0428749439265,32.2203266272363,242.298024936545,7.02762709043971,276.775702543502,1.99023726433853,71.151293140146,15.5326734474837,1.24059769289098,33.1160201771637,3.67622549405662,3.90752695142628
764,3.04167504046893,107.638454273893,107.819596333541,98.3043868838624,30.1485578848923,23.6799240114057,201.95091062258,4.6814568583391,261.739801518648,3.06447303639376,75.0590524577414,17.0965113992776,1.02568337115429,29.9975755911583,3.62521397815736,3.29742113831474
77,0.441270801003455,101.663864407414,97.1100500018763,89.9380889846021,57.5895353787112,45.1247600671134,244.985653175062,10.7090086001486,267.358362622032,2.49238835944011,66.923056094885,19.1966758418296,1.48841741774632,39.2934052317835,6.28498673350459,4.7234686252925
779,2.78220718838071,101.813926273474,99.7922101413589,93.0284211981744,27.1104751453952,38.0373985949675,139.227249797338,4.18998716136811,238.108623193506,2.23235774076183,66.4651747449452,17.7245281114956,0.960960514771198,35.5050874775597,4.84538889003626,2.33672218293344
7828,1.19092124338987,104.252646990584,102.220161566508,95.6854625650464,38.7864395763652,29.8573052716388,147.032227176508,3.72430666922789,202.124227404253,1.78941990445127,47.8402912286618,16.8598864930825,1.18899885931627,37.188773326655,5.23011489927975,1.76035156180144
786,0.479881813373303,105.78879705522,102.402203583857,96.2651000735414,29.8294668360302,42.9329722296859,197.747404737128,7.51663223994048,267.616547847316,2.80770366399302,66.1306675667945,16.9585037229277,1.70639463930879,38.5912416100691,5.36970693490792,3.11817047401
787,0.252577173500027,104.7536159715,100.224911876642,94.1705045381554,25.2492710344243,25.6650953160275,161.079081818842,4.5155200852902,283.219496297894,1.84747849548401,92.8823487687092,17.9615235506384,1.12218719327896,36.4921938938843,4.8857277440185,3.05073149693041
8,0.339783051776774,101.976313208455,102.165318720368,93.5831578103049,37.9308880088221,36.6961124844167,135.860104221328,4.71026282542956,248.623478532986,2.34174872106599,98.1051972528644,18.3005427044894,2.5002562436351,35.6523492141942,5.24134208025122,2.48935523447923
80,2.13869789728764,105.788130670983,106.967325695004,99.1596460379021,28.9554488825536,37.584963684582,149.402834399136,5.1860350940686,229.375007603315,1.56607808921122,66.3884226773564,17.3300062273169,1.05786784052685,37.3210042442833,5.1506800405848,2.41676391097809
809,3.18614024932506,110.719736381474,112.068149829268,105.220174214978,24.1748873595018,20.0602946068413,155.462097931904,3.05473279582082,265.15112968732,1.79417491237585,76.3296362017595,14.3302439255277,1.53568969576688,24.972266778192,2.3082918664702,1.84157875701454
81,2.04106328371055,102.864410592547,99.8267662275774,95.1458161268581,31.8480353335353,21.399326932209,149.85578965059,3.04104924567181,221.778918509125,0.797072148487199,79.4367629885189,15.235781157973,0.893371804779831,35.6067844882792,4.3661919020942,1.98837879964337
810,0.664169155671484,102.215154657274,101.018985043031,92.9077978747948,42.3308710854487,36.4510684404844,146.30942631889,5.2994880962472,272.686653890923,1.62694298612582,35.9281855022584,16.7450902520391,1.12861977345525,31.0932995414245,3.41802005815428,2.53668832101262
82,3.33686087749725,99.4087324587848,93.9747160494535,89.4531588762913,29.603799982095,42.6433369102036,117.862884388172,4.76651310448434,194.74720484886,2.31360921848197,57.7771243679621,17.2104980924932,1.23409518876044,38.2716088138311,5.92240321803698,1.96086596568484
89,0.156735168884892,104.874624736601,100.944898025354,93.8016964189374,36.0341522849159,47.8478436654117,145.795061465736,6.35166208500875,248.315360816886,3.52085594677221,87.2751367771287,19.4155053752902,2.58538781685642,36.6941061854219,4.83453217984788,2.72044034908279
9,0.61955208592381,108.111665353729,111.134107821397,99.6789431943682,33.2682213965302,34.4034748389466,183.532960943205,5.97169503290632,264.988912401825,3.21108055679398,56.7693069571281,18.3561749983206,1.01386247536489,31.9277958868149,3.96084900989764,3.28611742944912
918,1.74033497111951,104.459929491639,95.4587776647444,89.6211974635694,19.4390547347414,56.9942717886986,157.192236692221,8.62621154544218,261.433213228258,2.55729986140417,87.0043981855046,20.4876773337567,1.21150126874137,31.207992636584,5.8338321082964,3.54040903228764
929,4.08448271172934,105.174624523612,98.7842041928516,93.7989300878485,27.8931212377591,20.8845927413987,172.12259755781,3.65881339355178,232.200140812929,3.38260477088115,34.1184076537306,15.0402987822246,1.12264745640792,40.2962155673816,6.00561923678559,2.69632347842031
93,0.140465907239198,106.765043112217,105.573487424154,96.9061119036999,26.2812737231133,29.2425818474742,228.771554225911,5.30660596021584,226.006566966135,1.86519858577014,80.7035621399395,16.220050924439,1.25199924257369,33.1128339165647,3.46327185549953,2.98400218714502
94,0.996070811942621,105.480706422896,105.212113953089,95.5153263648041,17.3667348073518,15.1838385110598,175.318783331827,2.71891080513568,230.784456782052,1.72035140928953,82.9299423810716,14.2253986513999,1.13531487965003,31.7273790198883,4.55770816112538,2.15920740483043
95,0.578876040979766,105.232594291229,101.729292123595,94.517439837248,38.6480764561942,33.0275381035377,201.782222129183,6.37870381088181,280.517274677025,2.5800408580577,82.4424068089614,16.7093957885257,3.22243614683523,41.5533304501349,6.39426195915746,3.40513108932493
950,0.343016070360993,104.07146681689,102.111508299661,94.8399627007826,43.6480967351943,20.7769241699185,170.834121691704,3.27554533914402,226.994616033495,2.22852619062844,77.08300112072,16.1532261224733,1.26449054382244,31.7364516790404,3.68333296972779,2.4262008388598
953,0.633637875592952,107.3563769264,103.093000065738,96.8295769313153,16.4973491248275,26.7353550338422,184.684756692018,4.25667989666325,271.88702904439,2.43025442070978,78.6145665153343,16.2283069772373,1.30453152020087,35.3222606586875,4.51271163020723,2.93789089619547
97,1.2647795275211,102.71552436996,101.851515006204,93.2515945918433,26.1156901175701,33.6055730590563,167.933404701337,5.69784314785834,260.979837671001,2.03106728064237,96.7222900617641,17.6169054264083,1.29150253823466,40.1427663397049,5.65263884688127,2.94739652140485
997,3.24172548868556,103.899751207812,101.398598514662,94.6393580243524,36.3499745647609,36.2360516714147,141.491304703868,4.51508582687148,257.738159678242,2.09963308057377,62.9200347639888,16.6905999867832,2.50757396259522,29.3605828438975,3.44710617147785,2.26633469818382
ACW_25358,3.25769107105508,102.907715642941,97.4312732238461,90.9314941408807,35.8400495888609,39.9038234730295,175.253867342256,7.16872794451731,257.897396505882,2.38139563861372,81.7719778536218,18.5626709761616,1.21294636032052,39.1803377977569,5.42870508145839,3.43145330432671
ACW_25363,2.58645302622498,103.419677947601,98.955240379221,91.2374933678909,52.4306071198676,34.5780322466081,185.205553352146,6.52436467188973,275.06968902094,1.99427019221371,31.1939297199249,18.737780129634,1.08812152152752,42.441820101544,5.94575260587395,3.555450121646
ACW_25365,4.19097358356692,109.114850668899,107.456371967085,98.3105044403657,21.3304426640653,30.9228123407851,179.936258945339,5.98776982397775,262.325874965716,1.94834930564064,85.3616936698045,19.2220980510333,1.03466184913981,38.6352496977945,4.79308087912002,3.82015128955468
ACW_25366,4.04803421448352,105.065917898495,102.090765739737,94.3584762050104,36.3716250772279,36.59430155974,185.768392930612,6.99677866061736,268.47391433841,2.31084746317374,96.218667283345,17.7320796706432,1.23263751778418,38.5718299796782,4.31492371746642,3.50194808604414
ACW_25368,2.82739798586928,106.061713346305,104.931706478664,96.9399424258793,30.8437292908566,35.5883735134079,165.730585444156,6.03346329096033,272.372502500218,2.54938774565294,81.1725739028911,16.6209974192518,1.23933856276889,40.3007521250269,5.84290980272299,2.84973673025394
ACW_25371,2.80560903536663,105.480909765522,101.838631400472,92.3990590725775,41.8079494002925,51.768337800709,155.261303122146,7.68423404199951,260.938171226484,2.35937638606109,98.1652984103403,19.4939618154018,1.50081215318628,41.2150540521403,5.35655999257402,3.03666983526037
ACW_25372,2.78410763578566,105.586210311196,102.217924441306,97.8225948470609,33.6234401139757,36.290055758404,158.875633215292,6.29570172913828,273.376132376344,2.16102352403402,90.7977310329954,18.7871779927112,1.26817421235186,40.4481321840377,5.40631087087853,3.53357444440127
ACW_25375,2.69382459431214,104.115285113502,101.771628120516,93.4885361350783,32.0689069524006,50.1296782691635,170.84253750156,8.23140828947591,274.186170690264,2.88658455060725,65.902153024936,19.2921126730296,1.33320248493833,48.474122814504,7.49377106422614,3.13543045052485
ACW_25454,3.60419035928634,104.411271352967,102.529466408733,96.4492882660327,43.6532730318278,64.517604374794,123.964294119847,8.18729902418647,271.401395958655,3.20627609092445,78.3336734115963,19.78574934058,0.971035101340667,41.9532116969692,5.61285852081439,2.46105093700175
ACW_25469,3.39437570992545,104.043341682662,99.2562687229331,92.6323145249563,47.8284633545482,44.2529797509063,125.880026051524,5.45639461850162,264.273450240698,0.877225201894015,81.4080010064719,19.7850057785492,0.747799641529482,37.3402597233156,4.46366593536554,2.37425259176047
ACW_25580,1.72196180026951,103.216127725815,103.007592715063,94.1104563753195,45.4599845227907,45.1979597181927,197.721564154329,9.45790592549285,282.756553982026,2.20789666198103,74.4404168286782,19.1444775701906,1.36151640074608,44.6319338123465,5.635001881098,4.24472811112233
ACW_25581,1.42861749636258,103.587133971124,101.203601363867,93.9693059322416,39.5796814460787,44.59181657576,198.725009149075,8.75393654015307,267.180378348755,2.0646268153106,92.3527233926359,18.6251438930812,1.38651505910069,46.0261723274263,6.43309535489145,3.85913425957173
ACW_25584,2.7811782960783,103.713757381665,99.3488834122513,94.4834349309046,37.0553450113055,35.9060846451837,221.291928671723,7.7568442014067,257.395170356806,2.14682902426331,45.9031892467803,17.4859725120135,2.5343818832967,37.4705458573665,4.62434828895699,3.7515861831847
ACW_25586,1.5327681643519,105.118130523837,107.571737276667,97.2066227084367,30.3353744233064,45.7070333876449,192.545455876663,9.05245125186484,250.489579886069,2.54699968336029,93.207924837244,18.9418430382003,0.98029884870802,39.2691849417025,4.68148397890543,3.89244081473694
ACW_25591,2.12761352669504,100.528669497212,96.0144923002886,91.2786609826768,45.2159475344375,38.6313294380637,231.361054543961,9.37985253585824,265.553982172482,0.742815714384103,57.3810524055786,19.3822623482335,1.41720654749386,42.9635507947708,5.74945791518536,4.6089268454296
ACW_25592,1.85998408427513,102.958399967913,100.750336606814,94.25083298869,29.8678610371796,44.283957837116,186.732779723879,7.28373580712421,265.705094268255,1.93248989870858,67.2389758245124,17.4358366769769,1.26025496129052,38.6446171408273,4.59891991198937,3.619958040623
ACW_25607,2.88210223851595,104.762141380301,104.079529270598,96.8366423039346,33.2376252313133,61.1468524092896,155.893100778773,9.74538649925172,273.677198869278,2.07661491681481,87.0866841252465,18.9537984102671,1.37947011552654,45.6431229597428,5.81778790460798,2.88024791754648
ACW_25619,2.40007142264541,101.02960449459,100.340731191818,93.5999574629557,49.8006389480763,54.5702072853516,151.241151947213,8.19292189436261,258.466104653392,1.79800349291454,71.7530384035784,19.4310714330065,1.14080108922951,42.4687427056377,6.42202301089399,3.06750564871432
ACW_25622,2.85283848580403,103.472691531401,101.503916073307,95.5282264640447,44.9151337354629,68.1944068302942,151.802688152979,10.9107574560547,267.872399576258,1.56650854330847,73.9072457724202,18.9726431231486,1.28646842192084,51.7944947769656,7.29793227721055,3.07035423744901
ACW_25628,2.24933718149976,103.655482928366,105.01817219538,97.449968869018,31.0430051356705,63.6627850791947,138.793778214442,8.14812105437368,258.664427335697,1.80223464833453,79.7288206042211,18.9531675186581,1.05296837313174,39.5475211353142,5.13041447801462,2.71407713045893
DLO_12_066,3.01770173184284,105.683927898417,105.63874446737,95.6133638991566,33.2910480790825,60.7296450312556,148.177016046745,7.97069311893074,240.07147657335,1.62126612880166,79.001707313522,18.8137873614195,0.619723494636017,39.3610536058951,4.83015404924173,2.72740030115445
DLO_12_084,3.91522651118844,107.398067744987,104.796175987865,96.0340651637054,50.3061801068719,28.708200929401,197.153869572275,5.82428201059751,235.404963727079,2.57318994555465,77.9785475473909,18.5497600210324,2.09667631151308,33.612195386713,3.90731973935343,3.52901888585054
DLO_12_120,3.2755711641414,105.394107401137,99.8055618279221,92.3540879972251,31.7270420100921,34.1656339219667,195.013025631138,6.751095320186,266.117052456181,2.08378816458862,84.27610944492,17.8550859153623,1.22303362457768,38.6056228878155,5.26899422974348,3.36234109254606
DLO_12_140,3.44976888726917,105.370036993846,103.427594050008,96.3664836415045,44.181194978767,50.6051167926069,155.653555091741,7.64026563677908,252.265656519303,3.73524804712934,83.934670300659,19.5863203218396,1.31810747310024,39.027218591867,4.33222318723708,2.88579258479621
DLO_12_141,2.73006926317802,104.835823846426,101.508267692095,94.1343291467013,40.6941307029188,36.7526090877216,205.755372947794,7.73952477734717,250.027280624378,2.13531302832091,35.0438859396906,18.0434849072297,1.17923355482105,39.1811347900808,5.34722008647765,3.41312141410796
DLO_12_162,2.57032997695113,104.745898680597,99.66291456338,91.979872758205,37.7947562826867,44.8600306937403,181.484813609142,7.84531349092342,234.513145432463,2.52056740274591,92.7931972601741,18.4936858920702,1.40578728462445,43.4800735722969,6.63764932855155,3.68339971650772
DLO_12_221,2.90070217181134,107.427045462668,104.148278321957,95.9895005779742,33.9974617305165,27.814098198691,253.297170234514,7.23990761303005,273.917436597378,2.58821836815524,81.4591464478394,17.8184273954099,1.43947904411983,44.849848323331,7.76635591148654,4.60588956657148
DLO_12_233,3.49385334050051,104.033005141341,108.191328456162,97.072415379966,52.3556081073932,39.9921461012338,187.165811472435,7.13458770205285,249.396111268351,3.34009108294195,100.867067282613,18.6027619848664,0.671556191670111,40.2979344236351,6.00632791677227,3.36636473851642
DLO_12_259,2.61573739944636,104.997809768932,105.402188016463,95.9962591663451,46.9817247151817,51.2394140228595,178.995558860532,8.88455081001512,266.785489094954,2.42642192965656,68.8060828302447,19.5603433274225,1.18019528199711,42.9028496062573,6.59374495987468,3.18394324730614
DLO_12_289,2.97587996896803,104.664013622636,100.965066327859,94.0003435908946,49.1626438886223,37.8307820535739,230.681699035151,8.97420404920519,273.603717498226,2.55644413329317,63.7212498605194,19.2414362398816,0.933991463143629,44.994051547974,7.29617816852899,4.0623666025989
FuGa_015,2.16444426655093,105.684849668491,102.419530287264,96.1525346294473,49.5505091273133,52.2913201784224,140.783658640252,7.18100840456088,268.49926862107,2.42610928935203,77.2664500778349,18.9076644719194,1.51622872254064,35.1886637942181,4.61102642161092,2.49907911489021
FuGa_016,2.31715721847692,105.374265858758,105.053223483955,98.6806997410619,30.3109481335946,52.5642773097638,128.346201065298,6.19314152344017,228.03455551708,2.02470927027128,64.9874995751858,18.0466172062094,1.27202157289517,37.6915835034677,5.32480277663748,2.23469554973452
FuGa_140,0.793046092523803,106.515487942635,112.12518902288,100.888933082769,27.5006683365533,55.4066475957685,139.55125493721,7.29466268085582,243.188868874123,2.26620447369613,67.65934851064,17.9837591976925,1.33075151834979,40.32023938314,5.9212762423988,2.26862603490507
FuGa_187,2.26001232968663,104.743624402322,103.664625721627,96.6995398113257,31.9267017858357,49.8204816267931,169.742198945281,7.69000339707963,279.775540012879,2.94669501679863,75.0487918026083,18.6513745084037,2.74797603167423,32.8123584624993,3.8751760413312,3.28907878491458
FuGa_215,2.03645835105658,104.604630575123,97.9418921944693,95.004467077404,43.1374001030237,45.6310678101808,171.660250032171,7.84363091768255,268.516661000402,2.75272944514788,62.1542408549539,17.8175662006311,4.21567938068435,31.7385460521547,3.35280079263276,3.0383214278857
FuGa_217,0.521837898573282,106.683204215136,102.994798181681,95.5556955200681,38.7574320077884,39.9299432485893,118.426511087561,4.9478063035827,264.168256785086,2.42615066751863,85.9758350824206,19.1637180248387,1.51157579544981,31.01596155196,3.16469895405762,2.2243035066198
FuGa_243,2.68556654439299,105.38525725945,108.267854171716,101.015593551879,30.1179380985794,73.3640360661651,118.569821076508,8.26741241800694,274.904680305721,2.38003950849759,61.3853517529192,19.6267522038474,1.86886841724196,38.3434870775434,5.3261684148836,2.22341748935472
FuGa_270,2.55827552418672,104.65403782208,101.777860085959,97.7557298521447,35.9029820347767,52.0191146048724,145.828031453247,6.90440447602945,268.328596246919,1.91603001907085,97.7696611844779,19.2884227992279,1.28017190971909,33.3678069046575,3.8702593995258,2.50895316680631
FuGa_275,0.797738931806252,103.215044392193,100.239602063766,94.2481520001523,39.581182408476,53.6281397890267,179.128531265599,9.61967247626345,278.891853351679,2.56559465251657,75.0512472489663,19.080770463443,1.82435987712108,32.359165555699,3.86778634826638,3.26477450822228
FuGa_352,0.57825748029423,103.87398271015,99.5688340963275,94.4054974469354,47.8816985008869,47.8909699482919,175.546406276172,8.18862062859671,255.84360078839,2.42323932024166,73.9262180731535,19.4274927158658,1.86836413012104,33.05848844332,3.62323815454487,3.19138094832411
FuPi_005,0.0527007374532594,106.825905806642,106.300447935297,99.4423705695437,32.6998422234941,72.3780783239595,136.482068489254,9.19645094980817,272.550745559239,2.27865694705745,53.561594039182,18.7642904991073,1.180448984324,35.4859466604742,3.90274088782509,2.45033618153089
FuPi_013,1.75735186104914,102.858803782091,100.813591487084,93.0009959030503,42.7608300845751,54.3052659573013,175.539779728277,10.0742897100873,289.586195978061,2.32053410802216,79.8474676144477,18.8978622363416,1.31166987787132,39.247513530883,5.92962199909137,3.24524194128886
FuPi_023,0.253920411595581,103.218705560508,100.15395688184,97.0900487227705,44.8449337591695,49.7755162614316,145.74593373128,6.96060549346363,249.719774705522,1.66924360131501,49.8246791047308,18.8174492454465,2.04510263979576,34.5197808463399,4.08352803083514,2.71766458060417
FuPi_052,3.01149176918554,104.686164271893,104.842716617919,97.99418370181,38.6276136385299,50.0954057290286,160.206228466575,7.773098465407,278.707825159145,2.0851793285672,65.2941630762557,18.3829730133137,0.962806327205108,32.3627462106553,3.18786143258891,2.89897128235587
FuPi_054,1.63143236001968,106.796118991853,105.232057167006,98.4007450140037,60.8686500074609,62.6415592513242,189.155733882771,12.1442265716178,286.648401642815,2.06218310739922,78.5451935173273,19.7339576449862,1.26372486630996,37.7227801843718,4.28518791289176,3.77965092125737
FuPi_087,1.95508998675075,106.678467950497,105.588043994255,97.9627184747505,29.5848263457011,36.3754350622925,181.406836242865,6.31836489159082,257.577217155311,2.29095422472824,69.1067771776583,16.4969491138831,1.20762699317632,33.7092927007173,4.11293545627987,2.83749912837447
FuPi_097,1.81007397289275,102.837321195643,99.5470280346291,94.4369848485467,50.6813070826945,77.9801862208441,159.852480804783,12.2802117926786,280.51627333868,2.0508312205998,35.2369847629396,19.420803834696,1.23648341811252,39.6839447333035,5.86934184019412,3.03560396051752
FuPi_106,0.535243467714191,105.513716593821,103.515221642268,96.1087417757533,46.4470784085295,70.7923150539604,189.31530415693,12.6471828050397,278.017618901971,3.19223492995362,67.9937045505952,18.7238889988069,1.27632426997007,41.4568800385475,5.57636885083664,3.31579198295736
FuPi_107,0.419485899558151,105.493033944634,100.828827206478,94.4473079974815,47.4274689218543,71.5625492092653,188.832966862742,12.4153954466768,281.013905172488,2.0668728919004,63.5673208814173,19.2503890529996,0.983784240548793,37.2425115740356,4.63105697901314,3.52804763787318
FuPi_114,0.495696580400133,105.516367611305,104.644204309834,96.5138420300049,43.1305717736786,72.5087967010569,129.922838431074,9.0194180574948,258.914400002174,2.14648058391021,55.3937854305875,19.2104527084841,2.17708868798103,38.9760751320535,5.22415493710295,2.40783096104756
GaCr_002,0.431346788296457,102.947330388502,98.6855581589332,103.473815035155,50.1070088951719,33.6240466103752,156.338470420408,5.10874236499837,278.834180337708,2.12162807148061,66.8728867988052,18.8619929221514,1.73774483911672,35.7310875561943,4.85974312131822,2.91594856691627
GaCr_010,2.22829259824456,101.936070082711,101.090437595882,93.4995437506367,55.6861884798672,61.5262249298899,151.660576371442,9.59173212881056,257.022589294272,2.81705906561741,23.8651740570353,19.5278942893061,3.02698802249185,34.5877988004488,4.34215756555759,2.87408120116322
GaCr_017,2.35071386377989,102.817841746161,103.321696458497,96.0239485001606,46.1971972204459,57.6701704577772,170.912442556464,9.0826415422995,282.641379645809,2.73991052557549,31.34889415766,18.0032751368867,1.88592823869566,35.560448890405,4.70772209209349,3.07282606455008
GaCr_041,3.31100664741164,102.783819606555,100.48892181828,94.6111925668073,49.6237221244206,52.1946502795363,167.082215102057,8.90990978518285,289.77091938336,3.17880474901662,84.6556714980392,19.7245007225146,3.06388898402034,32.5042066212062,3.63614338514094,3.1015957255543
GaCr_043,3.39238360147108,104.293808994771,103.367112573791,94.537340472767,37.0854824624351,54.3991110694304,139.26926407612,6.45134340576046,259.557760676467,3.20250720023335,55.5050654718931,19.2356068988258,3.1991443360873,33.7036909101279,5.24052536939623,2.34032804694988
GaCr_052,0.137969403327705,101.549331879935,101.753062084971,94.1335717685764,48.5489065516858,63.7277781089487,154.581502368583,9.44026405972641,261.201314076959,2.40846747066765,53.3697490973218,18.6026825236974,4.91418505523523,33.2787224364522,4.01151950435362,2.84557765067089
GaCr_055,0.242828817136327,103.945637655433,105.688032383733,95.8867795545085,47.6509686795709,60.396347837131,158.802763879367,8.94205906933657,275.022846531282,2.24733595209069,53.9480728341521,18.9866149632967,1.22397833660765,31.6141711915008,3.5855599487965,3.05900195905791
