Genotype,Envir,Management,Row,Position,Fruit_weight,R,P,Fruit_weight_spats_residuals,Fruit_weight_spats_geno_pred_values,Fruit_weight_spats_adj_pheno
267,ITA_2019_1,1,7,97,0.906,7,97,-1.69004435873989,1.83268104466709,0.1426366859272
267,ITA_2019_1,1,4,17,0.318,4,17,-1.07314042407369,1.83268104466709,0.759540620593402
2670,ITA_2019_1,1,9,89,13.7522,9,89,4.52527321497277,9.21689560026708,13.7421688152399
2671,ITA_2019_1,1,2,68,8.2614,2,68,1.96285556556441,5.9810206645946,7.94387623015901
2671,ITA_2019_1,1,9,77,5.3,9,77,-0.631495308721033,5.9810206645946,5.34952535587356
2720,ITA_2019_1,1,4,87,1.304,4,87,-0.781920918838178,2.38583230626287,1.60391138742469
2720,ITA_2019_1,1,8,90,1.614,8,90,-1.43528572287358,2.38583230626287,0.950546583389285
2722,ITA_2019_1,1,5,86,2.5688,5,86,-0.275541760745292,3.08727257187632,2.81173081113103
2722,ITA_2019_1,1,5,47,1.534,5,47,-1.24932070876164,3.08727257187632,1.83795186311467
2732,ITA_2019_1,1,5,67,6.1944,5,67,0.227539963968695,6.25957397734283,6.48711394131153
2732,ITA_2019_1,1,7,67,8.8056,7,67,1.37876139931505,6.25957397734283,7.63833537665788
2762,ITA_2019_1,1,9,109,11.193,9,109,2.6105590799717,8.65291422422268,11.2634733041944
2762,ITA_2019_1,1,1,83,10.528,1,83,1.35804632153459,8.65291422422268,10.0109605457573
2779,ITA_2019_1,1,9,101,1.22,9,101,-1.83029406691981,3.17216098641945,1.34186691949964
2779,ITA_2019_1,1,1,85,4.149,1,85,0.389219201258583,3.17216098641945,3.56138018767803
2785,ITA_2019_1,1,8,10,1.864,8,10,-2.28883121477898,2.31326672172603,0.0244355069470479
2794,ITA_2019_1,1,9,49,6.7834,9,49,1.73778357433372,4.60950251112727,6.34728608546099
2794,ITA_2019_1,1,2,72,3.108,2,72,-1.76015598323029,4.60950251112727,2.84934652789698
2796,ITA_2019_1,1,9,112,5.4025,9,112,0.436815416809336,5.01221571716622,5.44903113397555
2796,ITA_2019_1,1,1,88,5.586,1,88,-0.0616968989095232,5.01221571716622,4.95051881825669
2802,ITA_2019_1,1,8,99,1.454,8,99,-1.45055886468948,2.38849322180907,0.937934357119592
2802,ITA_2019_1,1,3,117,0.886,3,117,-0.764021367531048,2.38849322180907,1.62447185427802
2809,ITA_2019_1,1,6,16,4.684,6,16,-0.536919271403789,5.50177649620185,4.96485722479807
2809,ITA_2019_1,1,1,87,7.3408,1,87,1.39525007254621,5.50177649620185,6.89702656874807
2810,ITA_2019_1,1,1,68,1.338,1,68,-2.31403925872189,3.01043807592316,0.696398817201266
2810,ITA_2019_1,1,9,106,3.5931,9,106,0.713338662855122,3.01043807592316,3.72377673877828
2813,ITA_2019_1,1,6,82,9.3684,6,82,2.06289382389179,6.72216519960453,8.78505902349632
2817,ITA_2019_1,1,2,114,1.694,2,114,-2.15154753812359,4.29929768925043,2.14775015112684
2817,ITA_2019_1,1,6,26,6.1965,6,26,1.82299296212768,4.29929768925043,6.12229065137811
2820,ITA_2019_1,1,1,97,4.73,1,97,0.174253816643247,4.34990302481388,4.52415684145713
2820,ITA_2019_1,1,9,75,3.9228,9,75,-0.452859293795819,4.34990302481388,3.89704373101806
2823,ITA_2019_1,1,7,68,7.1808,7,68,0.810083196427125,5.14923121043919,5.95931440686631
2823,ITA_2019_1,1,4,102,4.4496,4,102,-0.299725966238176,5.14923121043919,4.84950524420101
2827,ITA_2019_1,1,5,95,2.164,5,95,-1.05509261668341,3.56321431237275,2.50812169568934
2830,ITA_2019_1,1,2,54,1.964,2,54,-1.41142011952721,3.20220533984948,1.79078522032228
2831,ITA_2019_1,1,2,121,6.6994,2,121,1.84609929320316,5.50420221077208,7.35030150397525
2831,ITA_2019_1,1,7,92,5.4522,7,92,-0.985374233520894,5.50420221077208,4.51882797725119
2836,ITA_2019_1,1,2,9,1.046,2,9,-0.398775829183188,2.18091214477642,1.78213631559323
2836,ITA_2019_1,1,9,31,0.462,9,31,-2.02069362310209,2.18091214477642,0.160218521674336
2847,ITA_2019_1,1,8,13,3.7532,8,13,-1.31993034895788,3.29489711302452,1.97496676406664
2848,ITA_2019_1,1,9,90,6.6405,9,90,1.5965702637098,5.1427327719504,6.73930303566021
2848,ITA_2019_1,1,2,46,4.0376,2,46,-1.09262720196357,5.1427327719504,4.05010556998684
2849,ITA_2019_1,1,2,47,4.378,2,47,-0.261996818934549,4.36672988939892,4.10473307046437
2850,ITA_2019_1,1,9,74,5.9489,9,74,0.730692703616183,5.18319041194524,5.91388311556143
2850,ITA_2019_1,1,7,21,8.2656,7,21,1.59581254375967,5.18319041194524,6.77900295570491
2850,ITA_2019_1,1,1,31,3.302,1,31,-1.78262918970004,5.18319041194524,3.4005612222452
2855,ITA_2019_1,1,5,77,4.064,5,77,0.227390262978329,4.11713852704238,4.3445287900207
2855,ITA_2019_1,1,8,126,3.5075,8,126,-0.735741808938835,4.11713852704238,3.38139671810354
286,ITA_2019_1,1,9,118,1.836,9,118,-2.2652876917052,4.13409541406174,1.86880772235654
286,ITA_2019_1,1,1,57,6.4185,1,57,1.77367314030021,4.13409541406174,5.90776855436195
2862,ITA_2019_1,1,8,6,8.9328,8,6,0.408333050613889,6.73296246457211,7.141295515186
2862,ITA_2019_1,1,2,48,8.52,2,48,1.66521802214501,6.73296246457211,8.39818048671712
2865,ITA_2019_1,1,1,122,8.9262,1,122,2.26366073157054,6.92556980486047,9.18923053643101
2872,ITA_2019_1,1,7,16,1.282,7,16,-3.43359245274515,3.42767063863117,-0.00592181411398274
2872,ITA_2019_1,1,1,73,6.3048,1,73,2.24471385713432,3.42767063863117,5.67238449576549
290,ITA_2019_1,1,6,87,3.602,6,87,-0.650907252502875,3.68168630489052,3.03077905238764
290,ITA_2019_1,1,1,56,4.038,1,56,-0.28724968539193,3.68168630489052,3.39443661949859
2902,ITA_2019_1,1,9,63,8.8008,9,63,0.888838508988587,7.73850944075017,8.62734794973876
2902,ITA_2019_1,1,1,105,10.0402,1,105,2.17721987047049,7.73850944075017,9.91572931122067
2908,ITA_2019_1,1,1,100,1.566,1,100,-1.58625200092268,3.02507649808687,1.43882449716419
2971,ITA_2019_1,1,9,64,4.0722,9,64,-0.555234768487622,4.41595707554587,3.86072230705825
2971,ITA_2019_1,1,2,60,5.0193,2,60,0.341826770460122,4.41595707554587,4.75778384600599
2974,ITA_2019_1,1,9,40,2.332,9,40,-1.11737625982062,3.11985789152081,2.00248163170019
2974,ITA_2019_1,1,1,62,3.348,1,62,-0.375323447921317,3.11985789152081,2.74453444359949
2975,ITA_2019_1,1,6,18,3.2729,6,18,-0.907032885003316,4.30862520472561,3.4015923197223
2975,ITA_2019_1,1,1,50,5.2701,1,50,0.587684867708087,4.30862520472561,4.8963100724337
2980,ITA_2019_1,1,7,50,2.166,7,50,-1.88284366186895,2.72458818348121,0.841744521612263
2990,ITA_2019_1,1,2,56,3.882,2,56,0.496839174386984,3.01886052481825,3.51569969920524
2990,ITA_2019_1,1,9,67,0.982,9,67,-2.08922654146711,3.01886052481825,0.929633983351144
2992,ITA_2019_1,1,9,36,5.2432,9,36,0.236232356455155,4.66735778181994,4.90359013827509
2992,ITA_2019_1,1,2,21,4.1391,2,21,-0.201499746636594,4.66735778181994,4.46585803518334
2997,ITA_2019_1,1,1,14,3.7908,1,14,-0.176129028868834,4.59563704884629,4.41950801997745
2997,ITA_2019_1,1,9,97,4.578,9,97,0.140070961369861,4.59563704884629,4.73570801021615
30,ITA_2019_1,1,7,130,4.38,7,130,-0.836341031962189,4.77158914068616,3.93524810872397
30,ITA_2019_1,1,4,131,4.638,4,131,0.973953355720351,4.77158914068616,5.74554249640651
3010,ITA_2019_1,1,5,58,5.7017,5,58,1.90541235330861,4.05457744975569,5.9599898030643
3010,ITA_2019_1,1,5,87,1.32,5,87,-2.47551370091248,4.05457744975569,1.57906374884321
3013,ITA_2019_1,1,7,115,3.972,7,115,-0.675518543514782,3.94777527120264,3.27225672768786
3026,ITA_2019_1,1,2,31,0.554,2,31,-2.02243434984607,2.82045954124376,0.79802519139769
3026,ITA_2019_1,1,9,44,3.3024,9,44,0.234218811114907,2.82045954124376,3.05467835235867
3042,ITA_2019_1,1,9,103,3.5694,9,103,0.818283869144359,2.76771138435482,3.58599525349918
3042,ITA_2019_1,1,1,92,0.528,1,92,-2.65856354049937,2.76771138435482,0.109147843855453
3160,ITA_2019_1,1,8,97,0.852,8,97,-1.87169190598811,2.21758204281775,0.345890136829649
3160,ITA_2019_1,1,4,99,1.184,4,99,-0.5115831738768,2.21758204281775,1.70599886894095
317,ITA_2019_1,1,1,114,1.848,1,114,-0.231831730301536,2.20506658904913,1.97323485874759
317,ITA_2019_1,1,6,126,0.626,6,126,-2.16379650620976,2.20506658904913,0.0412700828393691
3170,ITA_2019_1,1,1,41,1.206,1,41,-1.75545694475591,2.85364852120722,1.0981915764513
3172,ITA_2019_1,1,1,90,0.834,1,90,-1.1011850711243,1.54804636656151,0.446861295437214
3172,ITA_2019_1,1,8,53,1.05,8,53,-1.94294332193588,1.54804636656151,-0.394896955374366
3173,ITA_2019_1,1,3,120,4.4121,3,120,1.53691350368389,3.57968352779744,5.11659703148133
3173,ITA_2019_1,1,7,123,1.574,7,123,-2.5757504734091,3.57968352779744,1.00393305438834
3190,ITA_2019_1,1,8,5,10.5676,8,5,0.870016635369519,7.81780077590293,8.68781741127245
3190,ITA_2019_1,1,2,34,9.9765,2,34,2.27430485000258,7.81780077590293,10.0921056259055
32,ITA_2019_1,1,1,101,2.412,1,101,-1.76235307603136,4.01858078025993,2.25622770422856
32,ITA_2019_1,1,1,30,0.96,1,30,-3.0019648954974,4.01858078025993,1.01661588476253
32,ITA_2019_1,1,7,35,6.2437,7,35,0.635375473011727,4.01858078025993,4.65395625327165
32,ITA_2019_1,1,6,34,7.7328,6,34,3.52331127678715,4.01858078025993,7.54189205704707
324,ITA_2019_1,1,9,9,0.206,9,9,-1.77595579972247,1.72674068432935,-0.0492151153931222
324,ITA_2019_1,1,2,44,0.652,2,44,-1.0917955366193,1.72674068432935,0.634945147710044
327,ITA_2019_1,1,7,126,6.882,7,126,0.876671941045694,5.52035860400588,6.39703054505158
33,ITA_2019_1,1,2,1,1.478,2,1,-1.0931783131467,3.5246282418665,2.4314499287198
330,ITA_2019_1,1,1,53,1.81,1,53,-2.1173547883175,3.40966299145338,1.29230820313588
330,ITA_2019_1,1,9,102,4.38,9,102,0.910702063974885,3.40966299145338,4.32036505542826
333,ITA_2019_1,1,9,14,2.568,9,14,-1.6227178226818,3.9886346221768,2.365916799495
333,ITA_2019_1,1,2,10,4.3082,2,10,0.987528776793297,3.9886346221768,4.9761633989701
334,ITA_2019_1,1,9,60,4.638,9,60,-0.216554957919628,4.70572223678161,4.48916727886199
334,ITA_2019_1,1,2,29,5.152,2,29,0.604153231866285,4.70572223678161,5.3098754686479
334,ITA_2019_1,1,5,31,3.588,5,31,-0.314998709357119,4.70572223678161,4.39072352742449
338,ITA_2019_1,1,5,128,2.168,5,128,-0.284629854085135,2.95270261061327,2.66807275652813
338,ITA_2019_1,1,1,43,1.948,1,43,-1.37305750871877,2.95270261061327,1.5796451018945
34,ITA_2019_1,1,2,62,2.01,2,62,-1.45176111719326,3.16133433774677,1.7095732205535
345,ITA_2019_1,1,2,52,0.89,2,52,-1.98479138770195,2.62130105728318,0.636509669581235
353,ITA_2019_1,1,2,85,7.8505,2,85,3.14040433671518,4.47693160416262,7.61733594087779
353,ITA_2019_1,1,9,41,1.398,9,41,-3.2936285078222,4.47693160416262,1.18330309634041
366,ITA_2019_1,1,5,18,0.092,5,18,-1.74463841589351,2.86460918508429,1.11997076919078
37,ITA_2019_1,1,6,35,5.3652,6,35,1.32528261067341,3.67718402359787,5.00246663427128
37,ITA_2019_1,1,2,127,0.642,2,127,-2.26788344545779,3.67718402359787,1.40930057814009
378,ITA_2019_1,1,9,114,2.556,9,114,-0.312674628659409,2.94130922940594,2.62863460074653
378,ITA_2019_1,1,1,54,2.026,1,54,-1.35625836897229,2.94130922940594,1.58505086043364
40,ITA_2019_1,1,9,22,1.6,9,22,-1.32770891218337,2.50394919150275,1.17624027931938
40,ITA_2019_1,1,6,25,2.236,6,25,-0.308518132050659,2.50394919150275,2.19543105945209
40,ITA_2019_1,1,4,2,1.51,4,2,-0.464394421028959,2.50394919150275,2.03955477047379
405,ITA_2019_1,1,4,125,0.99,4,125,-1.28191452686095,3.4097635752084,2.12784904834745
405,ITA_2019_1,1,7,48,4.848,7,48,0.0753610819296027,3.4097635752084,3.48512465713801
409,ITA_2019_1,1,7,43,5.4225,7,43,0.968117257207517,2.94325189040926,3.91136914761678
409,ITA_2019_1,1,1,91,0.758,1,91,-2.6351327857543,2.94325189040926,0.30811910465496
410,ITA_2019_1,1,4,6,5.4448,4,6,1.5327839995395,4.49051458065566,6.02329858019516
410,ITA_2019_1,1,7,19,4.347,7,19,-1.67260133463043,4.49051458065566,2.81791324602523
424,ITA_2019_1,1,5,40,0.7,5,40,-1.11566974751807,2.3841712113644,1.26850146384633
424,ITA_2019_1,1,6,81,1.956,6,81,-1.10317644844916,2.3841712113644,1.28099476291524
428,ITA_2019_1,1,3,126,0.532,3,126,-1.5268358115036,3.08527330389681,1.55843749239321
435,ITA_2019_1,1,1,129,3.232,1,129,0.24438161384906,3.49165963933777,3.73604125318683
435,ITA_2019_1,1,7,91,3.0792,7,91,-1.37010100133305,3.49165963933777,2.12155863800472
440,ITA_2019_1,1,1,28,2.322,1,28,-1.10034940429628,3.51736293613758,2.4170135318413
447,ITA_2019_1,1,4,124,2.158,4,124,-0.631084080492241,3.84496629661015,3.2138822161179
447,ITA_2019_1,1,7,100,4.416,7,100,-0.145910237794631,3.84496629661015,3.69905605881551
45,ITA_2019_1,1,5,96,4.2687,5,96,0.374065711101282,4.13963695593395,4.51370266703523
45,ITA_2019_1,1,4,22,3.07,4,22,-0.860210581895762,4.13963695593395,3.27942637403819
457,ITA_2019_1,1,9,129,4.088,9,129,0.0895591951904584,4.02813984904679,4.11769904423725
457,ITA_2019_1,1,4,34,3.214,4,34,-0.685755307630597,4.02813984904679,3.34238454141619
462,ITA_2019_1,1,2,89,1.97,2,89,-1.41186620388287,3.22729053363007,1.8154243297472
462,ITA_2019_1,1,9,30,3.624,9,30,0.0252059799219975,3.22729053363007,3.25249651355207
465,ITA_2019_1,1,6,27,2.9788,6,27,-0.586313561714177,3.51053638068171,2.92422281896754
465,ITA_2019_1,1,1,84,3.552,1,84,-0.520773873057123,3.51053638068171,2.98976250762459
472,ITA_2019_1,1,9,33,4.473,9,33,-0.338849429935018,4.33365817945555,3.99480874952053
472,ITA_2019_1,1,2,25,4.0902,2,25,0.0442097663184304,4.33365817945555,4.37786794577398
473,ITA_2019_1,1,7,109,3.674,7,109,-1.07885601200679,4.03433804113262,2.95548202912583
473,ITA_2019_1,1,5,1,2.99,5,1,0.488777715122994,4.03433804113262,4.52311575625561
483,ITA_2019_1,1,9,66,1.09,9,66,-1.59208744371204,2.67207056464486,1.07998312093282
483,ITA_2019_1,1,2,67,2.582,2,67,-0.342592802285157,2.67207056464486,2.32947776235971
488,ITA_2019_1,1,1,82,5.2848,1,82,0.0602068194889762,4.69316667444137,4.75337349393034
489,ITA_2019_1,1,8,14,0.288,8,14,-3.00353637565249,1.58917168633067,-1.41436468932182
49,ITA_2019_1,1,1,119,2.218,1,119,-0.400775357273005,2.8196554501692,2.4188800928962
49,ITA_2019_1,1,6,29,1.594,6,29,-1.38823384529054,2.8196554501692,1.43142160487866
491,ITA_2019_1,1,1,128,3.23,1,128,-1.03844302668939,4.89240291303313,3.85395988634373
491,ITA_2019_1,1,6,33,6.4759,6,33,1.29530244147866,4.89240291303313,6.18770535451178
50,ITA_2019_1,1,2,49,9.6292,2,49,2.22616005376287,7.07538659249641,9.30154664625929
50,ITA_2019_1,1,9,11,7.6468,9,11,0.185374680631661,7.07538659249641,7.26076127312807
508,ITA_2019_1,1,7,63,8.0168,7,63,1.59052642082257,5.13186085469864,6.72238727552121
508,ITA_2019_1,1,1,93,4.475,1,93,-1.09731429215637,5.13186085469864,4.03454656254227
515,ITA_2019_1,1,7,103,2.478,7,103,-1.07156877104078,2.7089441887664,1.63737541772562
515,ITA_2019_1,1,5,65,1.748,5,65,-0.826716018322211,2.7089441887664,1.88222817044419
52,ITA_2019_1,1,2,61,0.53,2,61,-2.19212494535066,2.41124352869222,0.219118583341557
522,ITA_2019_1,1,6,32,4.01,6,32,-0.135429507435813,3.93799679769895,3.80256729026313
522,ITA_2019_1,1,1,115,3.29,1,115,-0.549740704902718,3.93799679769895,3.38825609279623
526,ITA_2019_1,1,2,97,0.464,2,97,-2.54965658794832,3.15971186842119,0.61005528047287
526,ITA_2019_1,1,8,100,4.7034,8,100,1.0962940411862,3.15971186842119,4.25600590960739
533,ITA_2019_1,1,9,78,6.916,9,78,1.4023384775613,5.46179691612851,6.86413539368981
533,ITA_2019_1,1,2,57,5.1072,2,57,-0.583468811782658,5.46179691612851,4.87832810434585
543,ITA_2019_1,1,1,112,4.6092,1,112,0.0108689929142693,4.64318064210842,4.65404963502269
546,ITA_2019_1,1,9,34,4.6062,9,34,-0.870985048697703,5.11666282288842,4.24567777419072
546,ITA_2019_1,1,2,78,6.754,2,78,1.34919622964443,5.11666282288842,6.46585905253286
548,ITA_2019_1,1,4,33,4.098,4,33,-0.759909655939666,4.88184409053732,4.12193443459766
548,ITA_2019_1,1,9,42,6.312,9,42,1.00634717227418,4.88184409053732,5.8881912628115
549,ITA_2019_1,1,9,123,4.9543,9,123,0.933278190759044,4.07195124804549,5.00522943880454
549,ITA_2019_1,1,1,98,2.842,1,98,-1.48623103893297,4.07195124804549,2.58572020911253
55,ITA_2019_1,1,2,8,0.584,2,8,-1.62081314083252,2.99006129014332,1.3692481493108
56,ITA_2019_1,1,9,110,0.908,9,110,-2.03365191804129,3.07936594687291,1.04571402883163
56,ITA_2019_1,1,1,58,4.185,1,58,0.500985354570447,3.07936594687291,3.58035130144336
560,ITA_2019_1,1,6,36,2.474,6,36,-3.7394078000238,6.00234049969928,2.26293269967548
560,ITA_2019_1,1,9,131,7.9866,9,131,2.00296349262872,6.00234049969928,8.00530399232801
560,ITA_2019_1,1,1,103,9.3058,1,103,3.08884792931274,6.00234049969928,9.09118842901202
562,ITA_2019_1,1,6,86,10.1706,6,86,1.51534111736193,8.07057563135712,9.58591674871905
562,ITA_2019_1,1,9,132,10.5551,9,132,2.51087389131063,8.07057563135712,10.5814495226678
562,ITA_2019_1,1,4,50,7.3827,4,50,-0.632396585880471,8.07057563135712,7.43817904547665
564,ITA_2019_1,1,1,51,6.6204,1,51,1.67704063354241,4.50955502177565,6.18659565531806
564,ITA_2019_1,1,9,121,2.624,9,121,-1.79806443896036,4.50955502177565,2.71149058281529
565,ITA_2019_1,1,6,22,1.732,6,22,-0.96006549383628,2.67399722542492,1.71393173158864
565,ITA_2019_1,1,1,48,2.06,1,48,-0.972713075812585,2.67399722542492,1.70128414961234
567,ITA_2019_1,1,5,118,5.994,5,118,0.823937301757169,5.46693113126242,6.29086843301959
57,ITA_2019_1,1,1,52,13.4848,1,52,5.4869003393795,7.48662439139979,12.9735247307793
57,ITA_2019_1,1,7,44,6.1642,7,44,-2.66946063000882,7.48662439139979,4.81716376139097
570,ITA_2019_1,1,1,47,3.384,1,47,-0.870759775213385,3.74996893886184,2.87920916364846
575,ITA_2019_1,1,3,112,2.532,3,112,-1.49960285414657,4.6039758011347,3.10437294698812
575,ITA_2019_1,1,6,3,5.5384,6,3,1.47177540418322,4.6039758011347,6.07575120531792
577,ITA_2019_1,1,5,2,3.146,5,2,1.47307093431372,3.06853921568073,4.54161014999446
577,ITA_2019_1,1,8,17,1.77,8,17,-3.016423830766,3.06853921568073,0.0521153849147269
582,ITA_2019_1,1,2,119,1.358,2,119,-1.36788332518625,3.24631412535313,1.87843080016687
584,ITA_2019_1,1,3,124,0.298,3,124,-1.65929746470529,2.95107135501711,1.29177389031182
587,ITA_2019_1,1,5,62,3.968,5,62,1.17604619994447,3.05816631314433,4.2342125130888
587,ITA_2019_1,1,7,59,1.698,7,59,-2.72963748585341,3.05816631314433,0.328528827290925
592,ITA_2019_1,1,7,62,2.848,7,62,-2.23532823750306,3.80352185381636,1.56819361631331
592,ITA_2019_1,1,1,78,5.8564,1,78,1.41742691708754,3.80352185381636,5.22094877090391
6,ITA_2019_1,1,1,69,1.045,1,69,-2.51436817542986,2.95303365203176,0.438665476601907
6,ITA_2019_1,1,6,4,3.2824,6,4,0.857007561186135,2.95303365203176,3.8100412132179
601,ITA_2019_1,1,2,69,2.328,2,69,0.209642533353381,1.83910177239146,2.04874430574484
601,ITA_2019_1,1,9,85,0.916,9,85,-0.964540064305234,1.83910177239146,0.87456170808623
601,ITA_2019_1,1,9,76,1.584,9,76,-0.240699141750988,1.83910177239146,1.59840263064048
601,ITA_2019_1,1,7,112,0.454,7,112,-2.0923145264119,1.83910177239146,-0.253212754020435
601,ITA_2019_1,1,2,27,1.9,2,27,0.331063881712261,1.83910177239146,2.17016565410372
61,ITA_2019_1,1,4,62,5.85,4,62,0.481499548407946,5.35816226832701,5.83966181673496
61,ITA_2019_1,1,9,127,3.4658,9,127,-1.84713045101474,5.35816226832701,3.51103181731228
61,ITA_2019_1,1,6,113,8.0385,6,113,2.08220982751798,5.35816226832701,7.44037209584499
629,ITA_2019_1,1,2,33,9.4656,2,33,2.32756328776117,7.1594714514975,9.48703473925867
629,ITA_2019_1,1,9,5,7.6265,9,5,0.166965915234544,7.1594714514975,7.32643736673204
639,ITA_2019_1,1,1,102,6.2016,1,102,1.07725865903653,4.81002189679165,5.88728055582818
639,ITA_2019_1,1,6,6,3.424,6,6,-0.901711965074908,4.81002189679165,3.90830993171674
65,ITA_2019_1,1,1,118,9.252,1,118,-1.74486378030351,11.1929993638337,9.44813558353015
65,ITA_2019_1,1,5,59,13.284,5,59,2.32240712197399,11.1929993638337,13.5154064858077
65,ITA_2019_1,1,4,123,10.9005,4,123,0.667155896339081,11.1929993638337,11.8601552601727
65,ITA_2019_1,1,9,29,11.5648,9,29,-0.0611077504854549,11.1929993638337,11.1318916133482
65,ITA_2019_1,1,9,1,10.7871,9,1,-0.600165837769607,11.1929993638337,10.5928335260641
65,ITA_2019_1,1,1,65,18.6335,1,65,6.70548132637642,11.1929993638337,17.8984806902101
65,ITA_2019_1,1,3,103,13.3718,3,103,2.47939421022142,11.1929993638337,13.6723935740551
65,ITA_2019_1,1,6,122,11.8773,6,122,-0.0166027099019406,11.1929993638337,11.1763966539317
65,ITA_2019_1,1,3,64,14.432,3,64,2.82263173169266,11.1929993638337,14.0156310955263
65,ITA_2019_1,1,2,41,3.19,2,41,-7.9120426211551,11.1929993638337,3.28095674267856
65,ITA_2019_1,1,2,65,14.0205,2,65,2.40667333469081,11.1929993638337,13.5996726985245
65,ITA_2019_1,1,9,100,6.3234,9,100,-4.69673776090841,11.1929993638337,6.49626160292525
65,ITA_2019_1,1,1,6,7.5768,1,6,-2.81322116344941,11.1929993638337,8.37977820038425
65,ITA_2019_1,1,5,32,9.9631,5,32,-0.565486766348609,11.1929993638337,10.627512597485
65,ITA_2019_1,1,6,59,13.0985,6,59,1.32555347615643,11.1929993638337,12.5185528399901
65,ITA_2019_1,1,9,99,10.571,9,99,-0.50320962599033,11.1929993638337,10.6897897378433
65,ITA_2019_1,1,9,19,17.8024,9,19,6.13372975301051,11.1929993638337,17.3267291168442
65,ITA_2019_1,1,7,52,8.2215,7,52,-4.38123818677748,11.1929993638337,6.81176117705618
65,ITA_2019_1,1,8,73,16.59,8,73,4.36272550435594,11.1929993638337,15.5557248681896
65,ITA_2019_1,1,8,129,11.8872,8,129,0.544675231448027,11.1929993638337,11.7376745952817
652,ITA_2019_1,1,6,58,1.544,6,58,-1.71595734580005,2.70550206082046,0.989544715020408
652,ITA_2019_1,1,5,50,2.066,5,50,-0.185724934896395,2.70550206082046,2.51977712592406
653,ITA_2019_1,1,4,19,6.1299,4,19,0.837999499161428,5.4811780793532,6.31917757851463
66,ITA_2019_1,1,1,40,1.33,1,40,-1.06690601152057,2.20460676899026,1.13770075746969
66,ITA_2019_1,1,8,30,2.608,8,30,-1.32917608222365,2.20460676899026,0.875430686766606
662,ITA_2019_1,1,9,122,7.2124,9,122,1.2036280326664,5.99606318384734,7.19969121651374
662,ITA_2019_1,1,1,109,6.1494,1,109,0.142579675985023,5.99606318384734,6.13864285983236
670,ITA_2019_1,1,2,22,1.452,2,22,-1.85321944420734,3.61939673937014,1.7661772951628
670,ITA_2019_1,1,9,88,4.5954,9,88,0.853580695542127,3.61939673937014,4.47297743491227
673,ITA_2019_1,1,5,92,1.98,5,92,-1.5322931124555,3.7198050881792,2.1875119757237
673,ITA_2019_1,1,5,71,4.0629,5,71,0.631760643464526,3.7198050881792,4.35156573164373
676,ITA_2019_1,1,4,122,0.888,4,122,-0.168327818325054,1.92993793037964,1.76161011205459
676,ITA_2019_1,1,8,78,0.4,8,78,-2.49886128056383,1.92993793037964,-0.568923350184181
678,ITA_2019_1,1,2,36,7.8039,2,36,1.61962275533157,6.27307038729542,7.89269314262699
68,ITA_2019_1,1,6,14,3.0822,6,14,-1.12772863413536,4.56330679326154,3.43557815912618
68,ITA_2019_1,1,1,107,5.7823,1,107,1.05975956132731,4.56330679326154,5.62306635458884
681,ITA_2019_1,1,1,34,0.622,1,34,-2.0145998689298,2.59110094897085,0.576501080041048
691,ITA_2019_1,1,5,107,10.9854,5,107,3.24590118074621,7.92071503641769,11.1666162171639
71,ITA_2019_1,1,9,120,5.6056,9,120,1.3281663290347,4.22843253507179,5.55659886410649
71,ITA_2019_1,1,1,63,3.138,1,63,-1.72666709847458,4.22843253507179,2.50176543659721
72,ITA_2019_1,1,2,118,1.566,2,118,-1.26601166485745,3.34952418669004,2.08351252183259
722,ITA_2019_1,1,6,128,2.084,6,128,-1.40784505573339,2.98792881000259,1.58008375426919
722,ITA_2019_1,1,5,60,2.462,5,60,-0.215072911796637,2.98792881000259,2.77285589820595
737,ITA_2019_1,1,9,87,4.488,9,87,-0.0311961133951719,4.60056287983452,4.56936676643935
739,ITA_2019_1,1,1,18,10.15,1,18,3.00028252375128,7.53222252106803,10.5325050448193
739,ITA_2019_1,1,3,20,4.818,3,20,-2.77740632706298,7.53222252106803,4.75481619400504
739,ITA_2019_1,1,9,119,9.0246,9,119,1.50193206680661,7.53222252106803,9.03415458787464
739,ITA_2019_1,1,1,64,9.3659,1,64,1.14315984569845,7.53222252106803,8.67538236676647
739,ITA_2019_1,1,5,21,2.752,5,21,-3.89279558769543,7.53222252106803,3.6394269333726
739,ITA_2019_1,1,3,2,7.7714,3,2,0.443837944470324,7.53222252106803,7.97606046553835
739,ITA_2019_1,1,5,4,4.407,5,4,-1.67410531475173,7.53222252106803,5.85811720631629
739,ITA_2019_1,1,9,111,8.7204,9,111,1.26672261037361,7.53222252106803,8.79894513144163
739,ITA_2019_1,1,2,63,10.27,2,63,2.40843517307673,7.53222252106803,9.94065769414476
739,ITA_2019_1,1,1,75,10.5072,1,75,2.36808257855595,7.53222252106803,9.90030509962398
739,ITA_2019_1,1,5,49,8.4528,5,49,1.17222767535621,7.53222252106803,8.70445019642424
739,ITA_2019_1,1,7,27,5.6433,7,27,-3.31616451016951,7.53222252106803,4.21605801089852
739,ITA_2019_1,1,1,79,8.2308,1,79,0.138485699765768,7.53222252106803,7.6707082208338
739,ITA_2019_1,1,6,130,6.3,6,130,-1.82140983951246,7.53222252106803,5.71081268155557
739,ITA_2019_1,1,4,104,3.9339,4,104,-2.98550361390631,7.53222252106803,4.54671890716172
